X,Y,OBJECTID,Fuel_Type_Code,Station_Name,Street_Address,Intersection_Directions,City,State,ZIP,Station_Phone,Expected_Date,Groups_With_Access_Code,Access_Days_Time,Cards_Accepted,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV_Network,EV_Network_Web,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Federal_Agency_Name,Open_Date,EV_Connector_Types,Access_Code,Access_Detail_Code,Facility_Type,EV_Pricing,EV_On_Site_Renewable_Source
-76.3150879999999,39.463403,798,ELEC,"Walmart 2009 - Abingdon, MD",401 Constant Friendship Blvd.,,Abingdon,MD,21009,833-632-2778,,Public,24 hours daily,,,,8,Electrify America,https://www.electrifyamerica.com/,39.463403,-76.315088,2022/08/18 00:00:00+00,167597,2022/08/18 01:42:12,,,CHADEMO J1772COMBO,public,,,,
-77.412834,39.3759198000001,799,ELEC,Frederick,5273 Buckeystown Pike,,Frederick,MD,21703,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,1,,SemaCharge Network,https://semaconnect.com/,39.3759198,-77.412834,2022/08/18 00:00:00+00,167608,2022/08/18 00:33:12,,,J1772,public,,,FREE,
-76.92053,38.617985,800,ELEC,MEDSTAR STATION 1,10 St Patricks Dr,,Waldorf,MD,20603,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.617985,-76.92053,2022/08/18 00:00:00+00,167750,2022/08/18 01:18:22,,,J1772,public,,,,
-76.8529619999999,39.608545,801,ELEC,BGE - Hampstead,4001 Houck Ave,,Hampstead,MD,21074,855-900-7584,,Public,24 hours daily,,,4,,Greenlots,http://greenlots.com/,39.608545,-76.852962,2022/08/18 00:00:00+00,167757,2022/08/18 01:39:47,,,J1772,public,,,,
-76.548123,38.9900440000001,802,ELEC,Annapolis Mall,2002 Annapolis Mall,,Annapolis,MD,21401,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,38.990044,-76.548123,2022/05/05 00:00:00+00,167941,2022/05/05 20:22:04,,,J1772,public,,SHOPPING_MALL,,
-77.279322,39.1595590000001,803,ELEC,Giant Food- Leeman Farm,18331 Leaman Farm Rd,,Germantown,MD,20874,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,39.159559,-77.279322,2022/05/05 00:00:00+00,167944,2022/05/05 20:22:04,,,J1772,public,,GROCERY,,
-77.188428,39.186471,804,ELEC,Giant Food #196- Goshen,20044 Goshen Rd,,Gaithersburg,MD,20879,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,39.186471,-77.188428,2022/05/05 00:00:00+00,167945,2022/05/05 20:22:04,,,J1772,public,,GROCERY,,
-77.32573,39.12312,805,ELEC,Windridge Vineyard,15700 Darnestown Rd,,Darnestown,MD,20874,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,39.12312,-77.32573,2022/08/18 00:00:00+00,168020,2022/08/18 00:33:12,,,J1772,public,,,$0.20/kWh Energy Fee,
-76.459221,39.4160130000001,806,ELEC,BGE WORKPLACE PARRY HALL BGE,9701 Belair Rd,,Nottingham,MD,21236,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.416013,-76.459221,2022/08/18 00:00:00+00,168140,2022/08/18 01:20:41,,,J1772,public,,,,
-76.842373,39.186386,807,ELEC,Owen Brown Village Center,7200 Cradlerock Way,,Columbia,MD,21045,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,39.186386,-76.842373,2021/04/08 00:00:00+00,168283,2022/02/10 19:42:29,,,J1772,public,,SHOPPING_CENTER,,
-77.1655929999999,39.1553670000001,808,ELEC,Giant #192- Flower Hill,18250 Flower Hill Way,,Gaithersburg,MD,20879,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,39.155367,-77.165593,2022/05/05 00:00:00+00,168285,2022/05/05 20:22:04,,,J1772,public,,GROCERY,,
-76.660792,39.35774,809,ELEC,THE HOMESTEAD STATION 2,2211 W Rogers Ave,,Baltimore,MD,21209,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.35774,-76.660792,2022/08/18 00:00:00+00,168327,2022/08/18 01:19:05,,,J1772,public,,,,
-76.818187,39.1963940000001,810,ELEC,"Walmart 5228 - Columbia, MD",6405 Dobbin Road,,Columbia,MD,21045,833-632-2778,,Public,24 hours daily,,,,10,Electrify America,https://www.electrifyamerica.com/,39.196394,-76.818187,2022/08/18 00:00:00+00,168337,2022/08/18 01:42:06,,,CHADEMO J1772COMBO,public,,,,
-77.6959439999999,39.490931,811,ELEC,POTOMAC EDISON KEEDYSVILLE,22 Taylor Dr,,Keedysville,MD,21756,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.490931,-77.695944,2022/08/18 00:00:00+00,168471,2022/08/18 01:20:57,,,J1772,public,,,,
-77.651516,39.50728,812,ELEC,POTOMAC EDISON BOONSBORO,15 N Main St,,Boonsboro,MD,21713,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.50728,-77.651516,2022/08/18 00:00:00+00,168472,2022/08/18 01:20:56,,,J1772,public,,,,
-76.624182,39.1634330000001,813,ELEC,BGE-Glen Burnie Garage,7480 Baltimore Annapolis Blvd,,Glen Burnie,MD,21061,855-900-7584,,Public,24 hours daily,,,6,1,Greenlots,http://greenlots.com/,39.163433,-76.624182,2022/08/18 00:00:00+00,168484,2022/08/18 01:39:48,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.616748,39.2905180000001,814,ELEC,Baltimore Gas & Electric - Tesla Destination,110 W Fayette Street,,Baltimore,MD,21201,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,2,,Tesla Destination,https://www.tesla.com/destination-charging,39.290518,-76.616748,2020/11/03 00:00:00+00,168606,2021/03/11 23:22:17,,,TESLA,public,,,Free,
-77.179772,39.105555,815,ELEC,Bethesda Softworks - Tesla Destination,"1370 Piccard Drive, Suite 120",,Rockville,MD,20850,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,6,,Tesla Destination,https://www.tesla.com/destination-charging,39.105555,-77.179772,2020/11/03 00:00:00+00,168625,2021/03/11 23:22:17,,,J1772 TESLA,public,,,Free,
-76.856445,39.6202210000001,816,ELEC,Greenmount Bowl - Tesla Destination,1625 N Main St,,Hampstead,MD,21074,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,2,,Tesla Destination,https://www.tesla.com/destination-charging,39.620221,-76.856445,2020/11/03 00:00:00+00,168807,2021/03/11 23:22:17,,,TESLA,public,,,Free,
-76.623319,39.3267030000001,817,ELEC,John Hopkins University - Tesla Destination,3101 Wyman Park Dr,,Baltimore,MD,21218,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,11,,Tesla Destination,https://www.tesla.com/destination-charging,39.326703,-76.623319,2020/11/03 00:00:00+00,168893,2021/03/11 23:22:17,,,J1772 TESLA,public,,,Free,
-75.88051,39.3608560000001,818,ELEC,Kitty Knight - Tesla Destination,14028 Augustine Herman Hwy,,Georgetown,MD,21635,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,2,,Tesla Destination,https://www.tesla.com/destination-charging,39.360856,-75.88051,2020/11/03 00:00:00+00,168912,2021/03/11 23:22:17,,,TESLA,public,,,Free,
-76.61545,39.290898,819,ELEC,One Charles Center - Tesla Destination,100 North Charles St,,Baltimore,MD,21201,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,4,,Tesla Destination,https://www.tesla.com/destination-charging,39.290898,-76.61545,2020/11/03 00:00:00+00,168996,2021/03/11 23:22:17,,,TESLA,public,,,Free,
-77.117407,39.049854,820,ELEC,Pike & Rose - Tesla Destination,11830 Grand Park Ave,,North Bethesda,MD,20852,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,8,,Tesla Destination,https://www.tesla.com/destination-charging,39.049854,-77.117407,2020/11/03 00:00:00+00,169026,2021/03/11 23:22:17,,,J1772 TESLA,public,,,Free,
-76.0655189999999,39.04474,821,ELEC,Town of Centreville - Tesla Destination,101 Lawyers Row,,Centreville,MD,21617,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,3,,Tesla Destination,https://www.tesla.com/destination-charging,39.04474,-76.065519,2020/11/03 00:00:00+00,169216,2021/03/11 23:22:17,,,J1772 TESLA,public,,,Free,
-77.085478,38.961621,822,ELEC,Two Wisconsin Circle - Tesla Destination,2 Wisconsin Cir,,Chevy Chase,MD,20815,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,1,,Tesla Destination,https://www.tesla.com/destination-charging,38.961621,-77.085478,2020/11/03 00:00:00+00,169227,2021/03/11 23:22:17,,,TESLA,public,,,Free,
-76.069396,39.2181160000001,823,ELEC,Washington College - Tesla Destination,300 Washington Avenue,,Chestertown,MD,21620,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,7,,Tesla Destination,https://www.tesla.com/destination-charging,39.218116,-76.069396,2020/11/03 00:00:00+00,169255,2021/03/11 23:22:17,,,J1772 TESLA,public,,,Free,
-76.548299,38.9913100000001,824,ELEC,Westfield Annapolis - Nordstroms Parking - Tesla Destination,2002 Annapolis Mall Rd,,Annapolis,MD,21401,877-798-3752  877-798-3752,,Public,"24 hours daily; for customer use only; see front desk for access",,,4,,Tesla Destination,https://www.tesla.com/destination-charging,38.99131,-76.548299,2020/11/03 00:00:00+00,169262,2021/03/11 23:22:17,,,J1772 TESLA,public,,,Free,
-77.927112,39.653757,825,ELEC,"BP - Clear Spring, MD",12911 Clear Spring Rd,,Clear Spring,MD,21722,301-857-2478,,Public,24 hours daily,,,,4,Non-Networked,,39.653757,-77.927112,2021/09/10 00:00:00+00,169320,2022/02/10 19:42:29,,,CHADEMO J1772COMBO,public,,CONVENIENCE_STORE,$0.50 per kWh,
-76.5507239999999,38.9894600000001,826,ELEC,"Sam's Club 6357 (Annapolis,MD)",2100 Generals Hwy,,Annapolis,MD,21401,833-632-2778,,Public,24 hours daily,,,,4,Electrify America,https://www.electrifyamerica.com/,38.98946,-76.550724,2022/08/18 00:00:00+00,169421,2022/08/18 01:42:35,,,CHADEMO J1772COMBO,public,,,,
-76.5498534,38.9742202,827,ELEC,Main Location,175 Admiral Cochrane Drive,,Annapolis,MD,21401,800-663-5633,,Public,"MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified",,,2,,SemaCharge Network,https://semaconnect.com/,38.9742202,-76.5498534,2022/08/18 00:00:00+00,169499,2022/08/18 00:33:12,,,J1772,public,,,FREE,
-77.147601,39.0243130000001,828,ELEC,Westfield Montgomery Mall,7101 Democracy Blvd,,Bethesda,MD,20817,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,39.024313,-77.147601,2021/04/08 00:00:00+00,169539,2022/02/10 19:42:29,,,J1772,public,,SHOPPING_MALL,,
-77.05225,39.0390600000001,829,ELEC,MCDOT-PARKING GARAGE 13-3,11219 Grandview Ave,,Wheaton,MD,20902,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.03906,-77.05225,2022/08/18 00:00:00+00,169974,2022/08/18 01:21:14,,,J1772,public,,,,
-79.409091,39.4081370000001,830,ELEC,POTOMAC EDISON OAKLAND,108 E Oak St,,Oakland,MD,21550,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.408137,-79.409091,2022/08/18 00:00:00+00,170000,2022/08/18 01:21:38,,,J1772,public,,,,
-77.409486,39.3955700000001,831,ELEC,"Walmart 2233 (Frederick, MD)",7400 GUILFORD DR,,Frederick,MD,21704,833-632-2778,,Public,24 hours daily,,,,4,Electrify America,https://www.electrifyamerica.com/,39.39557,-77.409486,2022/08/18 00:00:00+00,170007,2022/08/18 01:42:42,,,CHADEMO J1772COMBO,public,,,,
-76.5464479999999,39.2798530000001,832,ELEC,Best Western Hotel and Conference Center,5625 O'Donnell St,,Baltimore,MD,21224,888-998-2546,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,2,Blink Network,http://www.blinkcharging.com/,39.279853,-76.546448,2022/08/17 00:00:00+00,170174,2022/08/17 22:55:12,,,CHADEMO,public,,,Level 2: $9.99 per session,
-76.8191619999999,39.2820100000001,833,ELEC,"Walmart 2412 (Ellicott City, MD)",3200 NORTH RIDGE RD,,Ellicott City,MD,21043,833-632-2778,,Public,24 hours daily,,,,4,Electrify America,https://www.electrifyamerica.com/,39.28201,-76.819162,2022/08/18 00:00:00+00,170208,2022/08/18 01:42:41,,,CHADEMO J1772COMBO,public,,,,
-77.732177,39.600179,834,ELEC,Walmart 2790 Hagerstown,10420 Walmart Drive,,Hagerstown,MD,21740,833-632-2778,,Public,24 hours daily,,,,4,Electrify America,https://www.electrifyamerica.com/,39.600179,-77.732177,2022/08/18 00:00:00+00,170350,2022/08/18 01:43:14,,,CHADEMO J1772COMBO,public,,,,
-79.35902,39.561805,835,ELEC,POTOMAC EDISON DEEP CREEK DC2,2 Vacation Way,,McHenry,MD,21541,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.561805,-79.35902,2022/08/18 00:00:00+00,170464,2022/08/18 01:22:10,,,CHADEMO J1772COMBO,public,,,,
-77.2733449999999,39.3816340000001,836,ELEC,POTOMAC EDISON NEW MARKET TH,40 South Alley,,New Market,MD,21774,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.381634,-77.273345,2022/08/18 00:00:00+00,170465,2022/08/18 01:14:06,,,J1772,public,,,,
-78.762599,39.652165,837,ELEC,POTOMAC EDISON CUMBERLAND,40 N Liberty St,,Cumberland,MD,21502,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.652165,-78.762599,2022/08/18 00:00:00+00,170737,2022/08/18 01:22:11,,,J1772,public,,,,
-79.3590369999999,39.561786,838,ELEC,POTOMAC EDISON DEEP CREEK DC1,5 Vacation Way,,McHenry,MD,21541,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.561786,-79.359037,2022/08/18 00:00:00+00,170738,2022/08/18 01:22:10,,,CHADEMO J1772COMBO,public,,,,
-78.1836289999999,39.6993840000001,839,ELEC,POTOMAC EDISON HANCOCK DC 1,159 W Main St,,Hancock,MD,21750,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.699384,-78.183629,2022/08/18 00:00:00+00,170751,2022/08/18 01:22:12,,,CHADEMO J1772COMBO,public,,,,
-78.183656,39.699416,840,ELEC,POTOMAC EDISON HANCOCK DC 2,159 MD-144,,Hancock,MD,21750,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.699416,-78.183656,2022/08/18 00:00:00+00,170752,2022/08/18 01:22:12,,,CHADEMO J1772COMBO,public,,,,
-76.78664,39.364312,841,ELEC,BGE-Randallstown,3525 Resource Drive,,Randallstown,MD,21133,855-900-7584,,Public,24 hours daily,,,2,2,Greenlots,http://greenlots.com/,39.364312,-76.78664,2022/08/18 00:00:00+00,170914,2022/08/18 01:39:52,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.453536,39.039931,842,ELEC,BGE-Broadneck HS,1265 Green Holly Dr,,Annapolis,MD,21409,855-900-7584,,Public,24 hours daily,,,4,1,Greenlots,http://greenlots.com/,39.039931,-76.453536,2022/08/18 00:00:00+00,170917,2022/08/18 01:39:53,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.88893,39.2140420000001,843,ELEC,BGE-Howard Community College,10901 Little Patuxent Pkwy,,Columbia,MD,21044,855-900-7584,,Public,24 hours daily,,,6,3,Greenlots,http://greenlots.com/,39.214042,-76.88893,2022/08/18 00:00:00+00,171223,2022/08/18 01:39:54,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.4852779999999,39.3034630000001,844,ELEC,BGE-Essex Park and Ride,23 Eastern Blvd,,Essex,MD,21221,855-900-7584,,Public,24 hours daily,,,4,,Greenlots,http://greenlots.com/,39.303463,-76.485278,2022/08/18 00:00:00+00,171224,2022/08/18 01:39:54,,,J1772,public,,,,
-76.710112,39.241386,845,ELEC,BGE-Arbutus,855 Sulpher Spring Rd,,Arbutus,MD,21227,855-900-7584,,Public,24 hours daily,,,4,2,Greenlots,http://greenlots.com/,39.241386,-76.710112,2022/08/18 00:00:00+00,171265,2022/08/18 01:39:52,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.796996,39.269639,846,ELEC,BGE-EC Courthouse,3600 Sarahs Lane,,Ellicott City,MD,21043,855-900-7584,,Public,24 hours daily,,,6,2,Greenlots,http://greenlots.com/,39.269639,-76.796996,2022/08/18 00:00:00+00,171290,2022/08/18 01:39:55,,,CHADEMO J1772 J1772COMBO,public,,,,
-76.496327,38.9793740000001,847,ELEC,BGE-Whitmore Garage,37 Clay St,,Annapolis,MD,21401,855-900-7584,,Public,24 hours daily,,,6,1,Greenlots,http://greenlots.com/,38.979374,-76.496327,2022/08/18 00:00:00+00,171350,2022/08/18 01:39:54,,,CHADEMO J1772 J1772COMBO,public,,,,
-77.6668339999999,39.6324520000001,848,ELEC,POTOMAC EDISON HAGERSTOWN CC,20140 Student Circle,,Hagerstown,MD,21742,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.632452,-77.666834,2022/08/18 00:00:00+00,171419,2022/08/18 01:22:31,,,J1772,public,,,,
-77.75032,39.6088,849,ELEC,"Hagerstown, MD - Venture Dr - Tesla Supercharger",17803 Venture Drive,,Hagerstown,MD,21740,877-798-3752,,Public,"24 hours daily; for Tesla use only",,,,8,Tesla,https://www.tesla.com/supercharger,39.6088,-77.75032,2021/10/11 00:00:00+00,171465,2021/11/04 18:37:47,,,TESLA,public,,CONVENIENCE_STORE,"$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW",
-76.638585,39.1330540000001,850,ELEC,East Park Plaza Shopping Center,7940 Crain Hwy,,Glen Burnie,MD,21061,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,39.133054,-76.638585,2021/04/08 00:00:00+00,171491,2022/02/10 19:42:29,,,J1772,public,,GROCERY,FREE,
-76.835477,38.94944,851,ELEC,IBEWLOCAL26JATC LANHAM 1,4371 parliament place,,Lanham,MD,20706,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.94944,-76.835477,2022/08/18 00:00:00+00,171519,2022/08/18 01:01:01,,,J1772,public,,,,
-77.095068,38.9802720000001,852,ELEC,MCDOT-PARKING GARAGE 31- 1,7171 Woodmont Ave,,Bethesda,MD,20815,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.980272,-77.095068,2022/08/18 00:00:00+00,171530,2022/08/18 00:45:58,,,J1772,public,,,,
-76.7959719999999,39.1234000000001,853,ELEC,MTA MARC SAVAGE2F,10102 Junction Drive,,Annapolis Junction,MD,20701,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.1234,-76.795972,2022/08/18 00:00:00+00,171532,2022/08/18 00:55:51,,,J1772,public,,,,
-76.902795,39.1507800000001,854,ELEC,MAPLE LAWN 6 STATION 03,8135 Maple Lawn Blvd,,Fulton,MD,20759,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.15078,-76.902795,2022/08/18 00:00:00+00,171536,2022/08/18 00:43:20,,,J1772,public,,,,
-76.9028739999999,39.1506150000001,855,ELEC,MAPLE LAWN 6 STATION 02,8135 Maple Lawn Blvd,,Fulton,MD,20759,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.150615,-76.902874,2022/08/18 00:00:00+00,171537,2022/08/18 00:43:19,,,J1772,public,,,,
-77.002734,38.794268,856,ELEC,TONH STATION 3,6800 Oxon Hill Rd,,Fort Washington,MD,20745,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.794268,-77.002734,2022/08/18 00:00:00+00,171739,2022/08/18 00:48:29,,,J1772,public,,,,
-77.091334,38.9833790000001,857,ELEC,CENTRAL GARAGE CENTRAL GARAGE2,7315 Wisconsin Ave,,Bethesda,MD,20814,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.983379,-77.091334,2022/08/18 00:00:00+00,171816,2022/08/18 00:44:33,,,J1772,public,,,,
-77.002785,38.794275,858,ELEC,TONH STATION 4,6800 Oxon Hill Rd,,Oxon hill,MD,20745,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,38.794275,-77.002785,2022/08/18 00:00:00+00,171832,2022/08/18 00:48:28,,,J1772,public,,,,
-76.6248879999999,39.290358,859,ELEC,UM PTS PEARL 2,626-628 W Fayette St,,Baltimore,MD,21201,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.290358,-76.624888,2022/08/18 00:00:00+00,171862,2022/08/18 00:56:18,,,J1772,public,,,,
-77.048793,39.0403710000001,860,ELEC,MCDOT-PARKING GARAGE 45,11304 Amherst Ave,,Wheaton-Glenmont,MD,20902,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.040371,-77.048793,2022/08/18 00:00:00+00,171953,2022/08/18 00:49:45,,,J1772,public,,,,
-76.6514579999999,39.2929300000001,861,ELEC,MTA MARC W. BALTO 1,401 N Smallwood St,,Baltimore,MD,21223,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.29293,-76.651458,2022/08/18 00:00:00+00,171957,2022/08/18 00:47:50,,,J1772,public,,,,
-76.856475,39.103753,862,ELEC,PGCMLS LA LIBRARY 2,507 7th St,,Laurel,MD,20707,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.103753,-76.856475,2022/08/18 00:00:00+00,172227,2022/08/18 00:51:46,,,J1772,public,,,,
-76.621746,39.289857,863,ELEC,UM PTS GRAND 1,5 N Paca St,,Baltimore,MD,21201,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.289857,-76.621746,2022/08/18 00:00:00+00,172259,2022/08/18 00:56:17,,,J1772,public,,,,
-76.6221389999999,39.2896660000001,864,ELEC,UM PTS GRAND #3,5 North Paca Street,,Baltimore,MD,21201,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.289666,-76.622139,2022/08/18 00:00:00+00,172260,2022/08/18 00:45:24,,,J1772,public,,,,
-76.4284929999999,39.3804010000001,865,ELEC,ROYAL FARMS RFS 102 DC #1,10740 Pulaski Hwy,,White Marsh,MD,21162,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.380401,-76.428493,2022/08/18 00:00:00+00,172356,2022/08/18 00:49:42,,,CHADEMO J1772COMBO,public,,,,
-77.150027,39.0815860000001,866,ELEC,MC FLEET CNCL_OFFC_BLD#3,100 Fleet St,,Rockville,MD,20850,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.081586,-77.150027,2022/08/18 00:00:00+00,172364,2022/08/18 00:51:01,,,J1772,public,,,,
-76.729643,39.3099720000001,867,ELEC,TRANSPORTATION STATION4,6401 Security Blvd,,Baltimore,MD,21235,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.309972,-76.729643,2022/08/18 00:00:00+00,172495,2022/08/18 00:53:32,,,J1772,public,,,,
